pair_id,phenomenon,model,condition,gold_label,predicted_label,correct,score_yes,score_no,margin_yes_minus_no,s,s_eval,edit_type,split
neg_000415,negation,gpt2,identity_control,yes,no,False,-7.269078254699707,-7.1132097244262695,-0.1558685302734375,A blender is a machine.,A blender is a machine.,insert_not,dev
neg_000416,negation,gpt2,counterfactual,no,no,True,-8.019011497497559,-7.575240135192871,-0.4437713623046875,A blender is not a toy.,A blender is a machine.,remove_not,train
neg_000416,negation,gpt2,identity_control,yes,no,False,-7.898182392120361,-7.402302265167236,-0.495880126953125,A blender is not a toy.,A blender is not a toy.,remove_not,train
neg_000417,negation,gpt2,counterfactual,no,yes,False,-6.976224422454834,-7.005765438079834,0.029541015625,A toaster is a machine.,A toaster is not a food.,insert_not,train
neg_000417,negation,gpt2,identity_control,yes,yes,True,-5.8421549797058105,-6.3249430656433105,0.4827880859375,A toaster is a machine.,A toaster is a machine.,insert_not,train
neg_000418,negation,gpt2,counterfactual,no,yes,False,-6.720947265625,-6.8994140625,0.178466796875,A toaster is not a food.,A toaster is a machine.,remove_not,train
neg_000418,negation,gpt2,identity_control,yes,no,False,-7.043540954589844,-6.967750549316406,-0.0757904052734375,A toaster is not a food.,A toaster is not a food.,remove_not,train
neg_000419,negation,gpt2,counterfactual,no,yes,False,-6.086727142333984,-6.122661590576172,0.0359344482421875,A phone is an appliance.,A phone is not a mammal.,insert_not,train
neg_000419,negation,gpt2,identity_control,yes,yes,True,-5.015832901000977,-5.544824600219727,0.52899169921875,A phone is an appliance.,A phone is an appliance.,insert_not,train
neg_000420,negation,gpt2,counterfactual,no,yes,False,-5.58721399307251,-5.8193230628967285,0.23210906982421875,A phone is not a mammal.,A phone is an appliance.,remove_not,test
neg_000420,negation,gpt2,identity_control,yes,yes,True,-5.679806709289551,-5.864407539367676,0.184600830078125,A phone is not a mammal.,A phone is not a mammal.,remove_not,test
neg_000421,negation,gpt2,counterfactual,no,no,True,-7.470978736877441,-6.964020729064941,-0.5069580078125,A toy is a thing.,A toy is not a bird.,insert_not,train
neg_000421,negation,gpt2,identity_control,yes,yes,True,-6.34751033782959,-6.385428428649902,0.0379180908203125,A toy is a thing.,A toy is a thing.,insert_not,train
neg_000422,negation,gpt2,counterfactual,no,no,True,-7.35413122177124,-6.96692419052124,-0.38720703125,A toy is not a bird.,A toy is a thing.,remove_not,train
neg_000422,negation,gpt2,identity_control,yes,no,False,-7.4661149978637695,-7.0005083084106445,-0.465606689453125,A toy is not a bird.,A toy is not a bird.,remove_not,train
neg_000423,negation,gpt2,counterfactual,no,no,True,-9.019881248474121,-7.590941905975342,-1.4289393424987793,A novel is a book.,A novel is not a film.,insert_not,test
neg_000423,negation,gpt2,identity_control,yes,no,False,-7.874750137329102,-7.038324356079102,-0.83642578125,A novel is a book.,A novel is a book.,insert_not,test
neg_000424,negation,gpt2,counterfactual,no,no,True,-8.852531433105469,-7.5476155281066895,-1.3049159049987793,A novel is not a film.,A novel is a book.,remove_not,train
neg_000424,negation,gpt2,identity_control,yes,no,False,-8.748824119567871,-7.534529685974121,-1.21429443359375,A novel is not a film.,A novel is not a film.,remove_not,train
neg_000425,negation,gpt2,counterfactual,no,no,True,-7.63149356842041,-6.98598575592041,-0.6455078125,A drum is an instrument.,A drum is not a toy.,insert_not,train
neg_000425,negation,gpt2,identity_control,yes,no,False,-6.611316204071045,-6.494700908660889,-0.11661529541015625,A drum is an instrument.,A drum is an instrument.,insert_not,train
neg_000426,negation,gpt2,counterfactual,no,no,True,-7.381861686706543,-6.888575553894043,-0.4932861328125,A drum is not a toy.,A drum is an instrument.,remove_not,test
neg_000426,negation,gpt2,identity_control,yes,no,False,-7.312583923339844,-6.857994079589844,-0.45458984375,A drum is not a toy.,A drum is not a toy.,remove_not,test
neg_000427,negation,gpt2,counterfactual,no,no,True,-8.362262725830078,-7.366672515869141,-0.9955902099609375,A movie is an entertainment.,A movie is not a person.,insert_not,dev
neg_000427,negation,gpt2,identity_control,yes,no,False,-7.807904243469238,-7.149868965148926,-0.6580352783203125,A movie is an entertainment.,A movie is an entertainment.,insert_not,dev
neg_000428,negation,gpt2,counterfactual,no,no,True,-8.710222244262695,-7.571870803833008,-1.1383514404296875,A movie is not a person.,A movie is an entertainment.,remove_not,train
neg_000428,negation,gpt2,identity_control,yes,no,False,-8.011595726013184,-7.166442394256592,-0.8451533317565918,A movie is not a person.,A movie is not a person.,remove_not,train
neg_000429,negation,gpt2,counterfactual,no,no,True,-8.250914573669434,-7.477995872497559,-0.772918701171875,A house is a dwelling.,A house is not a waterway.,insert_not,train
neg_000429,negation,gpt2,identity_control,yes,no,False,-7.4053955078125,-7.09466552734375,-0.31072998046875,A house is a dwelling.,A house is a dwelling.,insert_not,train
neg_000430,negation,gpt2,counterfactual,no,no,True,-7.886064529418945,-7.316560745239258,-0.5695037841796875,A house is not a waterway.,A house is a dwelling.,remove_not,train
neg_000430,negation,gpt2,identity_control,yes,no,False,-7.972480297088623,-7.350135326385498,-0.622344970703125,A house is not a waterway.,A house is not a waterway.,remove_not,train
neg_000431,negation,gpt2,counterfactual,no,no,True,-8.027459144592285,-7.22091007232666,-0.806549072265625,A river is a waterway.,A river is not a mountain.,insert_not,train
neg_000431,negation,gpt2,identity_control,yes,no,False,-7.567656517028809,-7.048964500427246,-0.5186920166015625,A river is a waterway.,A river is a waterway.,insert_not,train
neg_000432,negation,gpt2,counterfactual,no,no,True,-8.055612564086914,-7.352869510650635,-0.7027430534362793,A river is not a mountain.,A river is a waterway.,remove_not,test
neg_000432,negation,gpt2,identity_control,yes,no,False,-7.693767547607422,-7.068355560302734,-0.6254119873046875,A river is not a mountain.,A river is not a mountain.,remove_not,test
neg_000433,negation,gpt2,counterfactual,no,no,True,-7.023835182189941,-6.643784523010254,-0.3800506591796875,A girl is a person.,A girl is not a boy.,insert_not,test
neg_000433,negation,gpt2,identity_control,yes,yes,True,-6.111268997192383,-6.223543167114258,0.112274169921875,A girl is a person.,A girl is a person.,insert_not,test
neg_000434,negation,gpt2,counterfactual,no,no,True,-7.0079803466796875,-6.709197998046875,-0.2987823486328125,A girl is not a boy.,A girl is a person.,remove_not,test
neg_000434,negation,gpt2,identity_control,yes,no,False,-6.936307907104492,-6.652143478393555,-0.2841644287109375,A girl is not a boy.,A girl is not a boy.,remove_not,test
neg_000435,negation,gpt2,counterfactual,no,no,True,-8.116205215454102,-7.557565689086914,-0.5586395263671875,A steak is a food.,A steak is not a flower.,insert_not,test
neg_000435,negation,gpt2,identity_control,yes,no,False,-7.728543281555176,-7.422513008117676,-0.3060302734375,A steak is a food.,A steak is a food.,insert_not,test
neg_000436,negation,gpt2,counterfactual,no,no,True,-8.260049819946289,-7.687677383422852,-0.5723724365234375,A steak is not a flower.,A steak is a food.,remove_not,train
neg_000436,negation,gpt2,identity_control,yes,no,False,-7.812302112579346,-7.362335681915283,-0.4499664306640625,A steak is not a flower.,A steak is not a flower.,remove_not,train
neg_000437,negation,gpt2,counterfactual,no,no,True,-7.972964286804199,-7.305850028991699,-0.6671142578125,A shoe is a clothing.,A shoe is not a furniture.,insert_not,train
neg_000437,negation,gpt2,identity_control,yes,no,False,-7.078660011291504,-6.886857032775879,-0.191802978515625,A shoe is a clothing.,A shoe is a clothing.,insert_not,train
neg_000438,negation,gpt2,counterfactual,no,no,True,-7.744525909423828,-7.235492706298828,-0.509033203125,A shoe is not a furniture.,A shoe is a clothing.,remove_not,train
neg_000438,negation,gpt2,identity_control,yes,no,False,-7.783629894256592,-7.150588512420654,-0.6330413818359375,A shoe is not a furniture.,A shoe is not a furniture.,remove_not,train
neg_000439,negation,gpt2,counterfactual,no,no,True,-7.193334579467773,-6.992101669311523,-0.20123291015625,A computer is an equipment.,A computer is not a drink.,insert_not,train
neg_000439,negation,gpt2,identity_control,yes,yes,True,-6.628118515014648,-6.741460800170898,0.11334228515625,A computer is an equipment.,A computer is an equipment.,insert_not,train
neg_000440,negation,gpt2,counterfactual,no,no,True,-7.399899005889893,-7.23862886428833,-0.1612701416015625,A computer is not a drink.,A computer is an equipment.,remove_not,train
neg_000440,negation,gpt2,identity_control,yes,no,False,-7.041103363037109,-6.913677215576172,-0.1274261474609375,A computer is not a drink.,A computer is not a drink.,remove_not,train
neg_000441,negation,gpt2,counterfactual,no,no,True,-7.481914520263672,-7.085338592529297,-0.396575927734375,A mouse is a rodent.,A mouse is not a bird.,insert_not,dev
neg_000441,negation,gpt2,identity_control,yes,yes,True,-6.664290904998779,-6.745025157928467,0.0807342529296875,A mouse is a rodent.,A mouse is a rodent.,insert_not,dev
neg_000442,negation,gpt2,counterfactual,no,no,True,-7.548689842224121,-7.152754783630371,-0.39593505859375,A mouse is not a bird.,A mouse is a rodent.,remove_not,train
neg_000442,negation,gpt2,identity_control,yes,no,False,-7.305569648742676,-6.967206001281738,-0.3383636474609375,A mouse is not a bird.,A mouse is not a bird.,remove_not,train
neg_000443,negation,gpt2,counterfactual,no,no,True,-7.194924354553223,-6.969399452209473,-0.22552490234375,A nail is a metal.,A nail is not a paper.,insert_not,dev
neg_000443,negation,gpt2,identity_control,yes,yes,True,-6.523282527923584,-6.650662899017334,0.12738037109375,A nail is a metal.,A nail is a metal.,insert_not,dev
neg_000444,negation,gpt2,counterfactual,no,no,True,-7.1253862380981445,-6.959202766418457,-0.1661834716796875,A nail is not a paper.,A nail is a metal.,remove_not,train
neg_000444,negation,gpt2,identity_control,yes,no,False,-6.82826042175293,-6.687299728393555,-0.140960693359375,A nail is not a paper.,A nail is not a paper.,remove_not,train
neg_000445,negation,gpt2,counterfactual,no,no,True,-7.827085494995117,-7.30354118347168,-0.5235443115234375,A driver is a person.,A driver is not a machine.,insert_not,test
neg_000445,negation,gpt2,identity_control,yes,no,False,-6.994505882263184,-6.855269432067871,-0.1392364501953125,A driver is a person.,A driver is a person.,insert_not,test
neg_000446,negation,gpt2,counterfactual,no,no,True,-7.577629566192627,-7.251152515411377,-0.32647705078125,A driver is not a machine.,A driver is a person.,remove_not,train
neg_000446,negation,gpt2,identity_control,yes,no,False,-7.438651084899902,-7.119528770446777,-0.319122314453125,A driver is not a machine.,A driver is not a machine.,remove_not,train
neg_000447,negation,gpt2,counterfactual,no,no,True,-7.846121788024902,-7.397543907165527,-0.448577880859375,A lake is a pond.,A lake is not a mountain.,insert_not,train
neg_000447,negation,gpt2,identity_control,yes,no,False,-7.144038677215576,-7.059092998504639,-0.0849456787109375,A lake is a pond.,A lake is a pond.,insert_not,train
neg_000448,negation,gpt2,counterfactual,no,no,True,-7.645933151245117,-7.372297286987305,-0.2736358642578125,A lake is not a mountain.,A lake is a pond.,remove_not,train
neg_000448,negation,gpt2,identity_control,yes,no,False,-7.597422122955322,-7.302439212799072,-0.29498291015625,A lake is not a mountain.,A lake is not a mountain.,remove_not,train
neg_000449,negation,gpt2,counterfactual,no,no,True,-7.7647199630737305,-7.165614128112793,-0.5991058349609375,A duck is an animal.,A duck is not a fruit.,insert_not,train
neg_000449,negation,gpt2,identity_control,yes,no,False,-7.309140205383301,-6.971707344055176,-0.337432861328125,A duck is an animal.,A duck is an animal.,insert_not,train
neg_000450,negation,gpt2,counterfactual,no,no,True,-7.943061351776123,-7.3498148918151855,-0.5932464599609375,A duck is not a fruit.,A duck is an animal.,remove_not,train
neg_000450,negation,gpt2,identity_control,yes,no,False,-7.540398597717285,-7.09743595123291,-0.442962646484375,A duck is not a fruit.,A duck is not a fruit.,remove_not,train
neg_000451,negation,gpt2,counterfactual,no,no,True,-8.057940483093262,-7.175372123718262,-0.882568359375,A mackerel is a fish.,A mackerel is not a bird.,insert_not,train
neg_000451,negation,gpt2,identity_control,yes,no,False,-7.226032257080078,-6.763118743896484,-0.46291351318359375,A mackerel is a fish.,A mackerel is a fish.,insert_not,train
neg_000452,negation,gpt2,counterfactual,no,no,True,-7.81814432144165,-7.046827793121338,-0.7713165283203125,A mackerel is not a bird.,A mackerel is a fish.,remove_not,train
neg_000452,negation,gpt2,identity_control,yes,no,False,-7.736924648284912,-6.957482814788818,-0.7794418334960938,A mackerel is not a bird.,A mackerel is not a bird.,remove_not,train
neg_000453,negation,gpt2,counterfactual,no,no,True,-7.397466659545898,-7.016851425170898,-0.380615234375,A vase is a decoration.,A vase is not a tool.,insert_not,train
neg_000453,negation,gpt2,identity_control,yes,yes,True,-6.509919166564941,-6.528840065002441,0.0189208984375,A vase is a decoration.,A vase is a decoration.,insert_not,train
neg_000454,negation,gpt2,counterfactual,no,no,True,-6.861685276031494,-6.830191135406494,-0.031494140625,A vase is not a tool.,A vase is a decoration.,remove_not,train
neg_000454,negation,gpt2,identity_control,yes,no,False,-6.882030487060547,-6.760936737060547,-0.12109375,A vase is not a tool.,A vase is not a tool.,remove_not,train
neg_000455,negation,gpt2,counterfactual,no,no,True,-8.131919860839844,-7.316566467285156,-0.8153533935546875,A cat is a carnivore.,A cat is not a herbivore.,insert_not,train
neg_000455,negation,gpt2,identity_control,yes,no,False,-7.428897857666016,-6.979129791259766,-0.44976806640625,A cat is a carnivore.,A cat is a carnivore.,insert_not,train
neg_000456,negation,gpt2,counterfactual,no,no,True,-8.130698204040527,-7.372588157653809,-0.7581100463867188,A cat is not a herbivore.,A cat is a carnivore.,remove_not,train
neg_000456,negation,gpt2,identity_control,yes,no,False,-7.79726505279541,-7.158257484436035,-0.639007568359375,A cat is not a herbivore.,A cat is not a herbivore.,remove_not,train
neg_000457,negation,gpt2,counterfactual,no,no,True,-7.2954277992248535,-7.011263370513916,-0.2841644287109375,A school is a place.,A school is not a device.,insert_not,test
neg_000457,negation,gpt2,identity_control,yes,yes,True,-6.3105621337890625,-6.48822021484375,0.1776580810546875,A school is a place.,A school is a place.,insert_not,test
neg_000458,negation,gpt2,counterfactual,no,no,True,-6.774392604827881,-6.743585109710693,-0.0308074951171875,A school is not a device.,A school is a place.,remove_not,test
neg_000458,negation,gpt2,identity_control,yes,no,False,-7.003073692321777,-6.84464168548584,-0.1584320068359375,A school is not a device.,A school is not a device.,remove_not,test
neg_000459,negation,gpt2,counterfactual,no,no,True,-7.589615821838379,-6.991242408752441,-0.5983734130859375,A python is a snake.,A python is not a mammal.,insert_not,train
neg_000459,negation,gpt2,identity_control,yes,no,False,-6.7692461013793945,-6.608288764953613,-0.16095733642578125,A python is a snake.,A python is a snake.,insert_not,train
neg_000460,negation,gpt2,counterfactual,no,no,True,-7.503480434417725,-6.966454982757568,-0.5370254516601562,A python is not a mammal.,A python is a snake.,remove_not,train
neg_000460,negation,gpt2,identity_control,yes,no,False,-7.3406524658203125,-6.84686279296875,-0.4937896728515625,A python is not a mammal.,A python is not a mammal.,remove_not,train
neg_000461,negation,gpt2,counterfactual,no,no,True,-7.988374710083008,-7.214815139770508,-0.7735595703125,A hawk is an animal.,A hawk is not a reptile.,insert_not,dev
neg_000461,negation,gpt2,identity_control,yes,no,False,-6.951629161834717,-6.668273448944092,-0.283355712890625,A hawk is an animal.,A hawk is an animal.,insert_not,dev
neg_000462,negation,gpt2,counterfactual,no,no,True,-7.7386393547058105,-7.137458324432373,-0.6011810302734375,A hawk is not a reptile.,A hawk is an animal.,remove_not,train
neg_000462,negation,gpt2,identity_control,yes,no,False,-7.750987529754639,-7.179088115692139,-0.5718994140625,A hawk is not a reptile.,A hawk is not a reptile.,remove_not,train
neg_000463,negation,gpt2,counterfactual,no,no,True,-7.471231937408447,-7.120081424713135,-0.3511505126953125,A beach is a place.,A beach is not an ocean.,insert_not,test
neg_000463,negation,gpt2,identity_control,yes,yes,True,-6.378338813781738,-6.613278388977051,0.2349395751953125,A beach is a place.,A beach is a place.,insert_not,test
neg_000464,negation,gpt2,counterfactual,no,no,True,-7.111392021179199,-6.951586723327637,-0.1598052978515625,A beach is not an ocean.,A beach is a place.,remove_not,train
neg_000464,negation,gpt2,identity_control,yes,no,False,-7.332901477813721,-7.022690296173096,-0.310211181640625,A beach is not an ocean.,A beach is not an ocean.,remove_not,train
neg_000465,negation,gpt2,counterfactual,no,no,True,-7.3172149658203125,-6.77862548828125,-0.5385894775390625,A carnation is a flower.,A carnation is not a bee.,insert_not,test
neg_000465,negation,gpt2,identity_control,yes,no,False,-6.541918754577637,-6.499903678894043,-0.04201507568359375,A carnation is a flower.,A carnation is a flower.,insert_not,test
neg_000466,negation,gpt2,counterfactual,no,no,True,-6.9506940841674805,-6.575228691101074,-0.37546539306640625,A carnation is not a bee.,A carnation is a flower.,remove_not,dev
neg_000466,negation,gpt2,identity_control,yes,no,False,-7.205924987792969,-6.667762756347656,-0.5381622314453125,A carnation is not a bee.,A carnation is not a bee.,remove_not,dev
neg_000467,negation,gpt2,counterfactual,no,no,True,-7.838484764099121,-7.203627586364746,-0.634857177734375,A shoe is a footwear.,A shoe is not a tool.,insert_not,test
neg_000467,negation,gpt2,identity_control,yes,no,False,-7.410662651062012,-7.016924858093262,-0.39373779296875,A shoe is a footwear.,A shoe is a footwear.,insert_not,test
neg_000468,negation,gpt2,counterfactual,no,no,True,-7.710520267486572,-7.248499393463135,-0.4620208740234375,A shoe is not a tool.,A shoe is a footwear.,remove_not,test
neg_000468,negation,gpt2,identity_control,yes,no,False,-7.136929512023926,-6.831707954406738,-0.3052215576171875,A shoe is not a tool.,A shoe is not a tool.,remove_not,test
neg_000469,negation,gpt2,counterfactual,no,no,True,-8.174371719360352,-7.449960708618164,-0.7244110107421875,A sailboat is a watercraft.,A sailboat is not a building.,insert_not,train
neg_000469,negation,gpt2,identity_control,yes,no,False,-7.883451461791992,-7.462247848510742,-0.42120361328125,A sailboat is a watercraft.,A sailboat is a watercraft.,insert_not,train
neg_000470,negation,gpt2,counterfactual,no,no,True,-8.463165283203125,-7.751952648162842,-0.7112126350402832,A sailboat is not a building.,A sailboat is a watercraft.,remove_not,train
neg_000470,negation,gpt2,identity_control,yes,no,False,-7.728809833526611,-7.253513813018799,-0.4752960205078125,A sailboat is not a building.,A sailboat is not a building.,remove_not,train
neg_000471,negation,gpt2,counterfactual,no,no,True,-8.112930297851562,-7.126784801483154,-0.9861454963684082,A clown is a performer.,A clown is not a doctor.,insert_not,train
neg_000471,negation,gpt2,identity_control,yes,no,False,-7.264009952545166,-6.7263665199279785,-0.5376434326171875,A clown is a performer.,A clown is a performer.,insert_not,train
neg_000472,negation,gpt2,counterfactual,no,no,True,-8.170066833496094,-7.277198791503906,-0.8928680419921875,A clown is not a doctor.,A clown is a performer.,remove_not,dev
neg_000472,negation,gpt2,identity_control,yes,no,False,-7.875556468963623,-7.1239848136901855,-0.7515716552734375,A clown is not a doctor.,A clown is not a doctor.,remove_not,dev
neg_000473,negation,gpt2,counterfactual,no,no,True,-7.197104454040527,-6.986807823181152,-0.210296630859375,A dog is a pet.,A dog is not a fruit.,insert_not,test
neg_000473,negation,gpt2,identity_control,yes,yes,True,-6.450592041015625,-6.639801025390625,0.189208984375,A dog is a pet.,A dog is a pet.,insert_not,test
neg_000474,negation,gpt2,counterfactual,no,no,True,-7.2323503494262695,-7.057347297668457,-0.1750030517578125,A dog is not a fruit.,A dog is a pet.,remove_not,train
neg_000474,negation,gpt2,identity_control,yes,no,False,-7.323423862457275,-7.029478549957275,-0.2939453125,A dog is not a fruit.,A dog is not a fruit.,remove_not,train
neg_000475,negation,gpt2,counterfactual,no,no,True,-7.754055976867676,-7.277615547180176,-0.4764404296875,A plate is a utensil.,A plate is not a toy.,insert_not,train
neg_000475,negation,gpt2,identity_control,yes,no,False,-7.1986799240112305,-7.0187177658081055,-0.179962158203125,A plate is a utensil.,A plate is a utensil.,insert_not,train
neg_000476,negation,gpt2,counterfactual,no,no,True,-7.6186652183532715,-7.290219783782959,-0.3284454345703125,A plate is not a toy.,A plate is a utensil.,remove_not,dev
neg_000476,negation,gpt2,identity_control,yes,no,False,-7.363350868225098,-7.087197303771973,-0.276153564453125,A plate is not a toy.,A plate is not a toy.,remove_not,dev
neg_000477,negation,gpt2,counterfactual,no,no,True,-7.613852500915527,-7.20737361907959,-0.4064788818359375,A rose is a plant.,A rose is not a bird.,insert_not,dev
neg_000477,negation,gpt2,identity_control,yes,yes,True,-6.659235000610352,-6.792108535766602,0.13287353515625,A rose is a plant.,A rose is a plant.,insert_not,dev
neg_000478,negation,gpt2,counterfactual,no,no,True,-7.443145751953125,-7.177978515625,-0.265167236328125,A rose is not a bird.,A rose is a plant.,remove_not,train
neg_000478,negation,gpt2,identity_control,yes,no,False,-7.503714561462402,-7.088889122009277,-0.414825439453125,A rose is not a bird.,A rose is not a bird.,remove_not,train
neg_000479,negation,gpt2,counterfactual,no,no,True,-7.528782367706299,-6.961277484893799,-0.5675048828125,A vase is a container.,A vase is not a bird.,insert_not,test
neg_000479,negation,gpt2,identity_control,yes,no,False,-6.787410736083984,-6.615016937255859,-0.172393798828125,A vase is a container.,A vase is a container.,insert_not,test
neg_000480,negation,gpt2,counterfactual,no,no,True,-7.377041816711426,-6.955548286437988,-0.4214935302734375,A vase is not a bird.,A vase is a container.,remove_not,train
neg_000480,negation,gpt2,identity_control,yes,no,False,-7.454151630401611,-6.937107563018799,-0.5170440673828125,A vase is not a bird.,A vase is not a bird.,remove_not,train
neg_000481,negation,gpt2,counterfactual,no,no,True,-7.384414196014404,-6.779922008514404,-0.6044921875,A linnet is a bird.,A linnet is not a flower.,insert_not,train
neg_000481,negation,gpt2,identity_control,yes,no,False,-6.831246852874756,-6.574731349945068,-0.2565155029296875,A linnet is a bird.,A linnet is a bird.,insert_not,train
neg_000482,negation,gpt2,counterfactual,no,no,True,-7.261967182159424,-6.78245210647583,-0.47951507568359375,A linnet is not a flower.,A linnet is a bird.,remove_not,train
neg_000482,negation,gpt2,identity_control,yes,no,False,-7.120392799377441,-6.648056983947754,-0.4723358154296875,A linnet is not a flower.,A linnet is not a flower.,remove_not,train
neg_000483,negation,gpt2,counterfactual,no,no,True,-7.760933876037598,-6.802544593811035,-0.9583892822265625,A wasp is an insect.,A wasp is not a mammal.,insert_not,dev
neg_000483,negation,gpt2,identity_control,yes,no,False,-6.894567489624023,-6.460149765014648,-0.434417724609375,A wasp is an insect.,A wasp is an insect.,insert_not,dev
neg_000484,negation,gpt2,counterfactual,no,no,True,-7.4730353355407715,-6.757779598236084,-0.7152557373046875,A wasp is not a mammal.,A wasp is an insect.,remove_not,dev
neg_000484,negation,gpt2,identity_control,yes,no,False,-7.479701519012451,-6.809627056121826,-0.670074462890625,A wasp is not a mammal.,A wasp is not a mammal.,remove_not,dev
neg_000485,negation,gpt2,counterfactual,no,no,True,-7.443296432495117,-6.951932907104492,-0.491363525390625,A jigsaw is a tool.,A jigsaw is not a toy.,insert_not,train
neg_000485,negation,gpt2,identity_control,yes,no,False,-6.415868759155273,-6.406087875366211,-0.0097808837890625,A jigsaw is a tool.,A jigsaw is a tool.,insert_not,train
neg_000486,negation,gpt2,counterfactual,no,no,True,-7.194694995880127,-6.843773365020752,-0.350921630859375,A jigsaw is not a toy.,A jigsaw is a tool.,remove_not,train
neg_000486,negation,gpt2,identity_control,yes,no,False,-7.304623603820801,-6.778698921203613,-0.5259246826171875,A jigsaw is not a toy.,A jigsaw is not a toy.,remove_not,train
neg_000487,negation,gpt2,counterfactual,no,no,True,-7.215034484863281,-6.784370422363281,-0.4306640625,A fig is a fruit.,A fig is not a chair.,insert_not,train
neg_000487,negation,gpt2,identity_control,yes,no,False,-6.5716872215271,-6.489152431488037,-0.0825347900390625,A fig is a fruit.,A fig is a fruit.,insert_not,train
neg_000488,negation,gpt2,counterfactual,no,no,True,-6.9660444259643555,-6.708888053894043,-0.2571563720703125,A fig is not a chair.,A fig is a fruit.,remove_not,train
neg_000488,negation,gpt2,identity_control,yes,no,False,-7.209109783172607,-6.792422771453857,-0.41668701171875,A fig is not a chair.,A fig is not a chair.,remove_not,train
neg_000489,negation,gpt2,counterfactual,no,no,True,-7.731411933898926,-7.293301582336426,-0.4381103515625,A sailboat is a vessel.,A sailboat is not a box.,insert_not,train
neg_000489,negation,gpt2,identity_control,yes,no,False,-7.408535957336426,-7.154828071594238,-0.2537078857421875,A sailboat is a vessel.,A sailboat is a vessel.,insert_not,train
neg_000490,negation,gpt2,counterfactual,no,no,True,-7.741925239562988,-7.375927925109863,-0.365997314453125,A sailboat is not a box.,A sailboat is a vessel.,remove_not,dev
neg_000490,negation,gpt2,identity_control,yes,no,False,-7.387442588806152,-7.129034996032715,-0.2584075927734375,A sailboat is not a box.,A sailboat is not a box.,remove_not,dev
neg_000491,negation,gpt2,counterfactual,no,no,True,-7.337521553039551,-7.044629096984863,-0.2928924560546875,A sword is a weapon.,A sword is not a flower.,insert_not,test
neg_000491,negation,gpt2,identity_control,yes,yes,True,-6.782044410705566,-6.789322853088379,0.0072784423828125,A sword is a weapon.,A sword is a weapon.,insert_not,test
neg_000492,negation,gpt2,counterfactual,no,no,True,-7.375057697296143,-7.131374835968018,-0.243682861328125,A sword is not a flower.,A sword is a weapon.,remove_not,train
neg_000492,negation,gpt2,identity_control,yes,no,False,-7.1561279296875,-6.9422760009765625,-0.2138519287109375,A sword is not a flower.,A sword is not a flower.,remove_not,train
neg_000493,negation,gpt2,counterfactual,no,no,True,-7.876974105834961,-7.166784286499023,-0.7101898193359375,A trumpet is an instrument.,A trumpet is not a rock.,insert_not,train
neg_000493,negation,gpt2,identity_control,yes,no,False,-6.68010139465332,-6.595186233520508,-0.0849151611328125,A trumpet is an instrument.,A trumpet is an instrument.,insert_not,train
neg_000494,negation,gpt2,counterfactual,no,no,True,-7.592099666595459,-7.058927059173584,-0.533172607421875,A trumpet is not a rock.,A trumpet is an instrument.,remove_not,train
neg_000494,negation,gpt2,identity_control,yes,no,False,-7.59304141998291,-7.072747230529785,-0.520294189453125,A trumpet is not a rock.,A trumpet is not a rock.,remove_not,train
neg_000495,negation,gpt2,counterfactual,no,no,True,-7.684505939483643,-7.234997272491455,-0.4495086669921875,A pot is a vessel.,A pot is not a tool.,insert_not,train
neg_000495,negation,gpt2,identity_control,yes,no,False,-7.101708889007568,-6.951638698577881,-0.1500701904296875,A pot is a vessel.,A pot is a vessel.,insert_not,train
neg_000496,negation,gpt2,counterfactual,no,no,True,-7.377703666687012,-7.208270072937012,-0.16943359375,A pot is not a tool.,A pot is a vessel.,remove_not,train
neg_000496,negation,gpt2,identity_control,yes,no,False,-7.016068458557129,-6.878159523010254,-0.137908935546875,A pot is not a tool.,A pot is not a tool.,remove_not,train
neg_000497,negation,gpt2,counterfactual,no,no,True,-7.89845085144043,-7.562971115112305,-0.335479736328125,A tomato is a fruit.,A tomato is not a candy.,insert_not,train
neg_000497,negation,gpt2,identity_control,yes,no,False,-7.1612982749938965,-7.1208930015563965,-0.0404052734375,A tomato is a fruit.,A tomato is a fruit.,insert_not,train
neg_000498,negation,gpt2,counterfactual,no,no,True,-7.600229740142822,-7.472513675689697,-0.127716064453125,A tomato is not a candy.,A tomato is a fruit.,remove_not,train
neg_000498,negation,gpt2,identity_control,yes,no,False,-7.652578830718994,-7.422750949859619,-0.229827880859375,A tomato is not a candy.,A tomato is not a candy.,remove_not,train
neg_000499,negation,gpt2,counterfactual,no,no,True,-7.241349220275879,-7.008652687072754,-0.232696533203125,A clock is a timepiece.,A clock is not a fruit.,insert_not,train
neg_000499,negation,gpt2,identity_control,yes,yes,True,-6.667978286743164,-6.732370376586914,0.06439208984375,A clock is a timepiece.,A clock is a timepiece.,insert_not,train
neg_000500,negation,gpt2,counterfactual,no,no,True,-7.152891635894775,-6.984541416168213,-0.1683502197265625,A clock is not a fruit.,A clock is a timepiece.,remove_not,dev
neg_000500,negation,gpt2,identity_control,yes,no,False,-7.038961410522461,-6.819173812866211,-0.21978759765625,A clock is not a fruit.,A clock is not a fruit.,remove_not,dev
