pair_id,phenomenon,model,condition,gold_label,predicted_label,correct,score_yes,score_no,margin_yes_minus_no,s,s_eval,edit_type,split
neg_001065,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-8.234375,-28.34375,20.109375,A shoe is an apparel.,A shoe is an apparel.,insert_not,train
neg_001066,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.625,-13.84375,-10.78125,A shoe is not a bottle.,A shoe is an apparel.,remove_not,train
neg_001066,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.78125,-27.890625,20.109375,A shoe is not a bottle.,A shoe is not a bottle.,remove_not,train
neg_001067,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-19.25,-13.59375,-5.65625,A sock is an apparel.,A sock is not a shoe.,insert_not,test
neg_001067,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.796875,-28.71875,20.921875,A sock is an apparel.,A sock is an apparel.,insert_not,test
neg_001068,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-20.265625,-13.3984375,-6.8671875,A sock is not a shoe.,A sock is an apparel.,remove_not,train
neg_001068,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.296875,-27.6875,20.390625,A sock is not a shoe.,A sock is not a shoe.,remove_not,train
neg_001069,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-10.46875,-13.265625,2.796875,A sheep is a mammal.,A sheep is not a plant.,insert_not,train
neg_001069,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.6875,-28.578125,20.890625,A sheep is a mammal.,A sheep is a mammal.,insert_not,train
neg_001070,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-22.015625,-13.5234375,-8.4921875,A sheep is not a plant.,A sheep is a mammal.,remove_not,test
neg_001070,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.359375,-27.703125,20.34375,A sheep is not a plant.,A sheep is not a plant.,remove_not,test
neg_001071,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.734375,-16.671875,6.9375,A python is a reptile.,A python is not a place.,insert_not,train
neg_001071,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.59375,-28.65625,21.0625,A python is a reptile.,A python is a reptile.,insert_not,train
neg_001072,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.6875,-13.515625,-11.171875,A python is not a place.,A python is a reptile.,remove_not,test
neg_001072,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-6.875,-27.1875,20.3125,A python is not a place.,A python is not a place.,remove_not,test
neg_001073,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-20.96875,-13.5234375,-7.4453125,A river is an ecosystem.,A river is not a landmass.,insert_not,train
neg_001073,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.765625,-28.359375,20.59375,A river is an ecosystem.,A river is an ecosystem.,insert_not,train
neg_001074,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-21.984375,-13.3125,-8.671875,A river is not a landmass.,A river is an ecosystem.,remove_not,test
neg_001074,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.28125,-27.5625,20.28125,A river is not a landmass.,A river is not a landmass.,remove_not,test
neg_001075,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-21.15625,-13.7421875,-7.4140625,An ocean is an ecosystem.,An ocean is not a desert.,insert_not,train
neg_001075,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.78125,-28.21875,20.4375,An ocean is an ecosystem.,An ocean is an ecosystem.,insert_not,train
neg_001076,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-23.609375,-13.78125,-9.828125,An ocean is not a desert.,An ocean is an ecosystem.,remove_not,train
neg_001076,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-6.953125,-27.171875,20.21875,An ocean is not a desert.,An ocean is not a desert.,remove_not,train
neg_001077,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-22.140625,-13.8984375,-8.2421875,A poet is an artist.,A poet is not a food.,insert_not,train
neg_001077,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.765625,-28.859375,21.09375,A poet is an artist.,A poet is an artist.,insert_not,train
neg_001078,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.375,-13.8671875,-10.5078125,A poet is not a food.,A poet is an artist.,remove_not,train
neg_001078,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.59375,-28.234375,20.640625,A poet is not a food.,A poet is not a food.,remove_not,train
neg_001079,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-16.0,-13.9453125,-2.0546875,A painter is an artist.,A painter is not a furniture.,insert_not,train
neg_001079,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.65625,-28.390625,20.734375,A painter is an artist.,A painter is an artist.,insert_not,train
neg_001080,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-21.53125,-13.6015625,-7.9296875,A painter is not a furniture.,A painter is an artist.,remove_not,dev
neg_001080,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.390625,-27.0625,19.671875,A painter is not a furniture.,A painter is not a furniture.,remove_not,dev
neg_001081,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-26.265625,-14.34375,-11.921875,A musician is an artist.,A musician is not a toy.,insert_not,train
neg_001081,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.65625,-28.5,20.84375,A musician is an artist.,A musician is an artist.,insert_not,train
neg_001082,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.421875,-14.046875,-10.375,A musician is not a toy.,A musician is an artist.,remove_not,train
neg_001082,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-6.921875,-27.203125,20.28125,A musician is not a toy.,A musician is not a toy.,remove_not,train
neg_001083,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-23.671875,-14.1171875,-9.5546875,A stapler is a stationary.,A stapler is not a pet.,insert_not,train
neg_001083,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-9.1796875,-15.96875,6.7890625,A stapler is a stationary.,A stapler is a stationary.,insert_not,train
neg_001084,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-13.4375,-13.609375,0.171875,A stapler is not a pet.,A stapler is a stationary.,remove_not,train
neg_001084,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.578125,-28.546875,20.96875,A stapler is not a pet.,A stapler is not a pet.,remove_not,train
neg_001085,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-20.09375,-13.7890625,-6.3046875,A remote is a device.,A remote is not a pet.,insert_not,train
neg_001085,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.921875,-28.578125,20.65625,A remote is a device.,A remote is a device.,insert_not,train
neg_001086,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-15.3515625,-12.875,-2.4765625,A remote is not a pet.,A remote is a device.,remove_not,dev
neg_001086,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.6875,-28.015625,20.328125,A remote is not a pet.,A remote is not a pet.,remove_not,dev
neg_001087,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.7421875,-14.921875,5.1796875,A watch is an accessory.,A watch is not a clothing.,insert_not,train
neg_001087,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.703125,-28.90625,21.203125,A watch is an accessory.,A watch is an accessory.,insert_not,train
neg_001088,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-11.8671875,-12.03125,0.1640625,A watch is not a clothing.,A watch is an accessory.,remove_not,train
neg_001088,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.390625,-27.796875,20.40625,A watch is not a clothing.,A watch is not a clothing.,remove_not,train
neg_001089,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.5234375,-13.890625,4.3671875,A mineral is a substance.,A mineral is not a creature.,insert_not,train
neg_001089,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.890625,-28.9375,21.046875,A mineral is a substance.,A mineral is a substance.,insert_not,train
neg_001090,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.40625,-12.984375,3.578125,A mineral is not a creature.,A mineral is a substance.,remove_not,train
neg_001090,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-6.984375,-27.859375,20.875,A mineral is not a creature.,A mineral is not a creature.,remove_not,train
neg_001091,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-15.328125,-13.1484375,-2.1796875,A backpack is a bag.,A backpack is not a shoe.,insert_not,train
neg_001091,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.859375,-28.875,21.015625,A backpack is a bag.,A backpack is a bag.,insert_not,train
neg_001092,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-20.515625,-13.4140625,-7.1015625,A backpack is not a shoe.,A backpack is a bag.,remove_not,train
neg_001092,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.34375,-28.171875,20.828125,A backpack is not a shoe.,A backpack is not a shoe.,remove_not,train
neg_001093,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-21.3125,-13.0390625,-8.2734375,A well is a structure.,A well is not a place.,insert_not,train
neg_001093,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.921875,-28.828125,20.90625,A well is a structure.,A well is a structure.,insert_not,train
neg_001094,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-21.375,-13.0390625,-8.3359375,A well is not a place.,A well is a structure.,remove_not,train
neg_001094,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.625,-28.1875,20.5625,A well is not a place.,A well is not a place.,remove_not,train
neg_001095,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.546875,-18.46875,8.921875,A saw is an instrument.,A saw is not a place.,insert_not,dev
neg_001095,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.828125,-28.75,20.921875,A saw is an instrument.,A saw is an instrument.,insert_not,dev
neg_001096,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.46875,-13.3984375,-11.0703125,A saw is not a place.,A saw is an instrument.,remove_not,test
neg_001096,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.421875,-27.546875,20.125,A saw is not a place.,A saw is not a place.,remove_not,test
neg_001097,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.8671875,-13.765625,3.8984375,A dove is a bird.,A dove is not a reptile.,insert_not,train
neg_001097,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.828125,-28.625,20.796875,A dove is a bird.,A dove is a bird.,insert_not,train
neg_001098,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-15.484375,-12.1875,-3.296875,A dove is not a reptile.,A dove is a bird.,remove_not,train
neg_001098,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.328125,-28.15625,20.828125,A dove is not a reptile.,A dove is not a reptile.,remove_not,train
neg_001099,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-12.5859375,-13.3828125,0.796875,A snail is a mollusk.,A snail is not a reptile.,insert_not,train
neg_001099,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-8.0625,-28.671875,20.609375,A snail is a mollusk.,A snail is a mollusk.,insert_not,train
neg_001100,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-20.953125,-13.3359375,-7.6171875,A snail is not a reptile.,A snail is a mollusk.,remove_not,dev
neg_001100,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.359375,-28.390625,21.03125,A snail is not a reptile.,A snail is not a reptile.,remove_not,dev
neg_001101,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-10.234375,-13.25,3.015625,A jellyfish is an animal.,A jellyfish is not a plant.,insert_not,train
neg_001101,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.703125,-28.78125,21.078125,A jellyfish is an animal.,A jellyfish is an animal.,insert_not,train
neg_001102,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.2109375,-13.375,4.1640625,A jellyfish is not a plant.,A jellyfish is an animal.,remove_not,train
neg_001102,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.1875,-27.640625,20.453125,A jellyfish is not a plant.,A jellyfish is not a plant.,remove_not,train
neg_001103,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-23.359375,-13.8828125,-9.4765625,A pipe is a tool.,A pipe is not a drink.,insert_not,train
neg_001103,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.9375,-28.875,20.9375,A pipe is a tool.,A pipe is a tool.,insert_not,train
neg_001104,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.640625,-13.2109375,-11.4296875,A pipe is not a drink.,A pipe is a tool.,remove_not,train
neg_001104,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.390625,-28.171875,20.78125,A pipe is not a drink.,A pipe is not a drink.,remove_not,train
neg_001105,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-10.8984375,-13.140625,2.2421875,A hammer is an instrument.,A hammer is not a dessert.,insert_not,train
neg_001105,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.71875,-28.734375,21.015625,A hammer is an instrument.,A hammer is an instrument.,insert_not,train
neg_001106,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-19.03125,-13.1953125,-5.8359375,A hammer is not a dessert.,A hammer is an instrument.,remove_not,train
neg_001106,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.171875,-27.78125,20.609375,A hammer is not a dessert.,A hammer is not a dessert.,remove_not,train
neg_001107,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-11.890625,-13.109375,1.21875,A cake is a food.,A cake is not a stew.,insert_not,train
neg_001107,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.796875,-28.640625,20.84375,A cake is a food.,A cake is a food.,insert_not,train
neg_001108,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-11.90625,-12.375,0.46875,A cake is not a stew.,A cake is a food.,remove_not,train
neg_001108,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.671875,-28.359375,20.6875,A cake is not a stew.,A cake is not a stew.,remove_not,train
neg_001109,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-12.03125,-12.953125,0.921875,A pie is a food.,A pie is not a drink.,insert_not,train
neg_001109,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.875,-28.734375,20.859375,A pie is a food.,A pie is a food.,insert_not,train
neg_001110,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-11.6875,-12.109375,0.421875,A pie is not a drink.,A pie is a food.,remove_not,train
neg_001110,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.25,-28.015625,20.765625,A pie is not a drink.,A pie is not a drink.,remove_not,train
neg_001111,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-17.90625,-13.4296875,-4.4765625,A sandwich is a snack.,A sandwich is not a drink.,insert_not,dev
neg_001111,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.421875,-28.1875,20.765625,A sandwich is a snack.,A sandwich is a snack.,insert_not,dev
neg_001112,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-19.109375,-13.15625,-5.953125,A sandwich is not a drink.,A sandwich is a snack.,remove_not,train
neg_001112,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.09375,-27.96875,20.875,A sandwich is not a drink.,A sandwich is not a drink.,remove_not,train
neg_001113,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-11.921875,-12.890625,0.96875,A burger is a food.,A burger is not a drink.,insert_not,train
neg_001113,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.765625,-28.734375,20.96875,A burger is a food.,A burger is a food.,insert_not,train
neg_001114,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.3828125,-12.6875,3.3046875,A burger is not a drink.,A burger is a food.,remove_not,train
neg_001114,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.375,-28.09375,20.71875,A burger is not a drink.,A burger is not a drink.,remove_not,train
neg_001115,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.53125,-18.265625,8.734375,A jade is a gem.,A jade is not a place.,insert_not,train
neg_001115,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.5,-28.28125,20.78125,A jade is a gem.,A jade is a gem.,insert_not,train
neg_001116,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-24.03125,-13.3203125,-10.7109375,A jade is not a place.,A jade is a gem.,remove_not,train
neg_001116,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.25,-27.921875,20.671875,A jade is not a place.,A jade is not a place.,remove_not,train
neg_001117,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-22.046875,-13.7421875,-8.3046875,A cat is an organism.,A cat is not a mammal.,insert_not,train
neg_001117,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.84375,-28.875,21.03125,A cat is an organism.,A cat is an organism.,insert_not,train
neg_001118,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-21.828125,-13.296875,-8.53125,A cat is not a mammal.,A cat is an organism.,remove_not,train
neg_001118,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.296875,-27.53125,20.234375,A cat is not a mammal.,A cat is not a mammal.,remove_not,train
neg_001119,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-16.453125,-13.3359375,-3.1171875,An airplane is a transport.,An airplane is not a boat.,insert_not,train
neg_001119,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.765625,-28.6875,20.921875,An airplane is a transport.,An airplane is a transport.,insert_not,train
neg_001120,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-10.6484375,-12.46875,1.8203125,An airplane is not a boat.,An airplane is a transport.,remove_not,train
neg_001120,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.421875,-27.546875,20.125,An airplane is not a boat.,An airplane is not a boat.,remove_not,train
neg_001121,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-19.796875,-13.625,-6.171875,A laptop is a computer.,A laptop is not a phone.,insert_not,test
neg_001121,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.796875,-28.578125,20.78125,A laptop is a computer.,A laptop is a computer.,insert_not,test
neg_001122,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-19.078125,-13.3359375,-5.7421875,A laptop is not a phone.,A laptop is a computer.,remove_not,dev
neg_001122,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.234375,-27.640625,20.40625,A laptop is not a phone.,A laptop is not a phone.,remove_not,dev
neg_001123,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-14.984375,-13.21875,-1.765625,A hill is a landform.,A hill is not a flower.,insert_not,train
neg_001123,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.90625,-28.84375,20.9375,A hill is a landform.,A hill is a landform.,insert_not,train
neg_001124,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-22.078125,-13.4453125,-8.6328125,A hill is not a flower.,A hill is a landform.,remove_not,test
neg_001124,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.578125,-27.921875,20.34375,A hill is not a flower.,A hill is not a flower.,remove_not,test
neg_001125,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-20.015625,-13.671875,-6.34375,A castle is a building.,A castle is not a fish.,insert_not,dev
neg_001125,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.71875,-28.796875,21.078125,A castle is a building.,A castle is a building.,insert_not,dev
neg_001126,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-19.96875,-13.109375,-6.859375,A castle is not a fish.,A castle is a building.,remove_not,train
neg_001126,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.421875,-28.046875,20.625,A castle is not a fish.,A castle is not a fish.,remove_not,train
neg_001127,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-22.15625,-13.953125,-8.203125,A paper is a material.,A paper is not a toy.,insert_not,train
neg_001127,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.875,-28.78125,20.90625,A paper is a material.,A paper is a material.,insert_not,train
neg_001128,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-25.328125,-13.8359375,-11.4921875,A paper is not a toy.,A paper is a material.,remove_not,train
neg_001128,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.109375,-27.859375,20.75,A paper is not a toy.,A paper is not a toy.,remove_not,train
neg_001129,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-13.0,-12.765625,-0.234375,A tombstone is a monument.,A tombstone is not a plaque.,insert_not,dev
neg_001129,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.78125,-28.6875,20.90625,A tombstone is a monument.,A tombstone is a monument.,insert_not,dev
neg_001130,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-11.0546875,-11.5390625,0.484375,A tombstone is not a plaque.,A tombstone is a monument.,remove_not,dev
neg_001130,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.6875,-28.125,20.4375,A tombstone is not a plaque.,A tombstone is not a plaque.,remove_not,dev
neg_001131,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.5390625,-16.984375,7.4453125,A popsicle is a dessert.,A popsicle is not a salad.,insert_not,train
neg_001131,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.6875,-28.28125,20.59375,A popsicle is a dessert.,A popsicle is a dessert.,insert_not,train
neg_001132,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.0234375,-12.8984375,3.875,A popsicle is not a salad.,A popsicle is a dessert.,remove_not,train
neg_001132,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.4375,-27.859375,20.421875,A popsicle is not a salad.,A popsicle is not a salad.,remove_not,train
neg_001133,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-15.1484375,-13.265625,-1.8828125,A monkey is a primate.,A monkey is not a bird.,insert_not,train
neg_001133,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.75,-28.546875,20.796875,A monkey is a primate.,A monkey is a primate.,insert_not,train
neg_001134,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-23.96875,-13.4609375,-10.5078125,A monkey is not a bird.,A monkey is a primate.,remove_not,dev
neg_001134,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.15625,-27.78125,20.625,A monkey is not a bird.,A monkey is not a bird.,remove_not,dev
neg_001135,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-23.828125,-13.703125,-10.125,A bouquet is a gift.,A bouquet is not a plant.,insert_not,train
neg_001135,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.625,-28.375,20.75,A bouquet is a gift.,A bouquet is a gift.,insert_not,train
neg_001136,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-25.890625,-13.640625,-12.25,A bouquet is not a plant.,A bouquet is a gift.,remove_not,train
neg_001136,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.421875,-27.578125,20.15625,A bouquet is not a plant.,A bouquet is not a plant.,remove_not,train
neg_001137,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-9.9375,-22.75,12.8125,A doorknob is a hardware.,A doorknob is not a software.,insert_not,train
neg_001137,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.84375,-28.96875,21.125,A doorknob is a hardware.,A doorknob is a hardware.,insert_not,train
neg_001138,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-10.4453125,-13.078125,2.6328125,A doorknob is not a software.,A doorknob is a hardware.,remove_not,train
neg_001138,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.25,-28.09375,20.84375,A doorknob is not a software.,A doorknob is not a software.,remove_not,train
neg_001139,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,yes,False,-10.234375,-12.984375,2.75,A month is a timeframe.,A month is not a weight.,insert_not,train
neg_001139,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.75,-28.609375,20.859375,A month is a timeframe.,A month is a timeframe.,insert_not,train
neg_001140,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-12.6953125,-12.6171875,-0.078125,A month is not a weight.,A month is a timeframe.,remove_not,train
neg_001140,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.171875,-27.703125,20.53125,A month is not a weight.,A month is not a weight.,remove_not,train
neg_001141,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-13.3046875,-13.0234375,-0.28125,A day is a timeframe.,A day is not a weight.,insert_not,train
neg_001141,negation,mistralai/Mistral-7B-Instruct-v0.3,identity_control,yes,yes,True,-7.78125,-28.5,20.71875,A day is a timeframe.,A day is a timeframe.,insert_not,train
neg_001142,negation,mistralai/Mistral-7B-Instruct-v0.3,counterfactual,no,no,True,-18.609375,-13.15625,-5.453125,A day is not a weight.,A day is a timeframe.,remove_not,dev
