pair_id,phenomenon,s,s_cf,edit_type,split,token_len_s,token_len_cf,length_delta,abs_length_delta,lexical_jaccard,levenshtein_distance,source_file,source_pair_index,direction,mean_delta_cos,mean_delta_frob,mean_delta_l2,mean_delta_token_aligned,avg_surprisal_s,avg_surprisal_cf,delta_avg_surprisal,abs_delta_avg_surprisal,delta_key_region_surprisal,frob_percentile_in_phenomenon,surprisal_percentile_in_phenomenon
neg_001047,negation,A continent is a landmass.,A continent is not a liquid.,insert_not,test,5,6,1,1,0.5,11,NEG-1500-SIMP-GEN.txt,524,forward,0.005932772159576371,0.0073067752268898235,1698.5618094035558,0.0035931791578019795,4.22638750076294,5.035522937774658,0.8091354370117188,0.8091354370117188,6.078780651092529,0.7263333333333334,0.8156666666666667
neg_001048,negation,A continent is not a liquid.,A continent is a landmass.,remove_not,dev,6,5,-1,1,0.5,11,NEG-1500-SIMP-GEN.txt,524,reverse,0.005932772159576371,0.0073067752268898235,1698.5618094035558,0.0035931791578019795,5.035522937774658,4.22638750076294,-0.8091354370117188,0.8091354370117188,-6.078780651092529,0.7263333333333334,0.8156666666666667
neg_001049,negation,An icecream is a dessert.,An ice cream is not a plant.,insert_not,train,5,7,2,2,0.333333,10,NEG-1500-SIMP-GEN.txt,525,forward,0.005835134642464729,0.007866722945291074,1511.4364673069545,0.003835671288626488,4.712724685668945,4.322419166564941,-0.3903055191040039,0.3903055191040039,7.038339853286743,0.7613333333333333,0.481
neg_001050,negation,An ice cream is not a plant.,An icecream is a dessert.,remove_not,train,7,5,-2,2,0.333333,10,NEG-1500-SIMP-GEN.txt,525,reverse,0.005835134642464729,0.007866718240072143,1511.4364673069545,0.003835671288626488,4.322419166564941,4.712724685668945,0.3903055191040039,0.3903055191040039,-7.038339853286743,0.7606666666666667,0.481
neg_001051,negation,A cake is a dish.,A cake is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,526,forward,0.0051182338169642365,0.006600055462780203,1377.0896629333497,0.0027985121522630546,5.18854284286499,4.539970397949219,-0.6485724449157715,0.6485724449157715,4.491160869598389,0.4836666666666667,0.729
neg_001052,negation,A cake is not a tree.,A cake is a dish.,remove_not,dev,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,526,reverse,0.0051182338169642365,0.006600055462780203,1377.0896629333497,0.0027985121522630546,4.539970397949219,5.18854284286499,0.6485724449157715,0.6485724449157715,-4.491160869598389,0.4836666666666667,0.729
neg_001053,negation,A cookie is a dessert.,A cookie is not a toy.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,527,forward,0.0056895051683698,0.0069868817056549055,1574.9131272724696,0.003050479718616988,4.872147083282471,4.117699146270752,-0.7544479370117188,0.7544479370117188,1.832904577255249,0.665,0.7863333333333333
neg_001054,negation,A cookie is not a toy.,A cookie is a dessert.,remove_not,dev,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,527,reverse,0.0056895051683698,0.0069868817056549055,1574.9131272724696,0.003050479718616988,4.117699146270752,4.872147083282471,0.7544479370117188,0.7544479370117188,-1.832904577255249,0.665,0.7863333333333333
neg_001055,negation,A bird is an organism.,A bird is not an toy.,insert_not,train,5,6,1,1,0.571429,8,NEG-1500-SIMP-GEN.txt,528,forward,0.00510680334908616,0.006830247994281609,1459.884302193778,0.0024331854922430337,5.018811225891113,5.458007335662842,0.4391961097717285,0.4391961097717285,10.30844259262085,0.601,0.5343333333333333
neg_001056,negation,A bird is not an toy.,A bird is an organism.,remove_not,train,6,5,-1,1,0.571429,8,NEG-1500-SIMP-GEN.txt,528,reverse,0.00510680334908616,0.006830247994281609,1459.884302193778,0.0024331854922430337,5.458007335662842,5.018811225891113,-0.4391961097717285,0.4391961097717285,-10.30844259262085,0.601,0.5343333333333333
neg_001057,negation,A mammal is a vertebrate.,A mammal is not a place.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,529,forward,0.006362327507563946,0.007311131288206295,1601.9805185045516,0.00360554499285556,4.007675647735596,5.108944892883301,1.101269245147705,1.101269245147705,5.329787674359977,0.7276666666666667,0.9303333333333333
neg_001058,negation,A mammal is not a place.,A mammal is a vertebrate.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,529,reverse,0.006362327507563946,0.007311131288206295,1601.9805185045516,0.00360554499285556,5.108944892883301,4.007675647735596,-1.101269245147705,1.101269245147705,-5.329787674359977,0.7276666666666667,0.9303333333333333
neg_001059,negation,A relative is a family.,A relative is not an furniture.,insert_not,dev,5,6,1,1,0.428571,12,NEG-1500-SIMP-GEN.txt,530,forward,0.008006399018423838,0.010083471586886075,1638.5903705869403,1.070669719151003e-05,5.2810959815979,6.910467147827148,1.629371166229248,1.629371166229248,13.909785985946655,0.9903333333333333,0.981
neg_001060,negation,A relative is not an furniture.,A relative is a family.,remove_not,dev,6,5,-1,1,0.428571,12,NEG-1500-SIMP-GEN.txt,530,reverse,0.008006399018423838,0.010083471586886075,1638.5903705869403,1.070669719151003e-05,6.910467147827148,5.2810959815979,-1.629371166229248,1.629371166229248,-13.909785985946655,0.9903333333333333,0.981
neg_001061,negation,A vehicle is a transportation.,A vehicle is not a bird.,insert_not,train,5,6,1,1,0.5,13,NEG-1500-SIMP-GEN.txt,531,forward,0.0051840305328368684,0.006737306350830986,1297.5726466042654,0.0024897179433277144,5.504153251647949,4.672346591949463,-0.8318066596984863,0.8318066596984863,5.83885645866394,0.561,0.829
neg_001062,negation,A vehicle is not a bird.,A vehicle is a transportation.,remove_not,train,6,5,-1,1,0.5,13,NEG-1500-SIMP-GEN.txt,531,reverse,0.0051840305328368684,0.006737306350830986,1297.5726466042654,0.0024897179433277144,4.672346591949463,5.504153251647949,0.8318066596984863,0.8318066596984863,-5.83885645866394,0.561,0.829
neg_001063,negation,A vegetable is a snack.,A vegetable is not an insect.,insert_not,dev,5,6,1,1,0.428571,9,NEG-1500-SIMP-GEN.txt,532,forward,0.007450296197618709,0.00896931294684404,1500.0141549791608,8.67219198317536e-06,5.306718349456787,4.56992769241333,-0.736790657043457,0.736790657043457,0.529202938079834,0.861,0.777
neg_001064,negation,A vegetable is not an insect.,A vegetable is a snack.,remove_not,train,6,5,-1,1,0.428571,9,NEG-1500-SIMP-GEN.txt,532,reverse,0.007450296197618709,0.00896931294684404,1500.0141549791608,8.67219198317536e-06,4.56992769241333,5.306718349456787,0.736790657043457,0.736790657043457,-0.529202938079834,0.861,0.777
neg_001065,negation,A shoe is an apparel.,A shoe is not a bottle.,insert_not,train,5,6,1,1,0.428571,9,NEG-1500-SIMP-GEN.txt,533,forward,0.007395751135689829,0.00940532524138022,1424.959064728873,9.420939854212822e-06,5.711061954498291,4.541299343109131,-1.1697626113891602,1.1697626113891602,1.941086769104004,0.9436666666666667,0.9356666666666666
neg_001066,negation,A shoe is not a bottle.,A shoe is an apparel.,remove_not,train,6,5,-1,1,0.428571,9,NEG-1500-SIMP-GEN.txt,533,reverse,0.007395751135689829,0.00940532524138022,1424.959064728873,9.420939854212822e-06,4.541299343109131,5.711061954498291,1.1697626113891602,1.1697626113891602,-1.941086769104004,0.9436666666666667,0.9356666666666666
neg_001067,negation,A sock is an apparel.,A sock is not a shoe.,insert_not,test,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,534,forward,0.007581583091190834,0.009220267205557074,1540.3325844355993,9.499277387345376e-06,6.500654697418213,4.318323612213135,-2.182331085205078,2.182331085205078,-1.35166335105896,0.9036666666666666,0.9983333333333333
neg_001068,negation,A sock is not a shoe.,A sock is an apparel.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,534,reverse,0.007581583091190834,0.009220267205557074,1540.3325844355993,9.499277387345376e-06,4.318323612213135,6.500654697418213,2.182331085205078,2.182331085205078,1.35166335105896,0.9036666666666666,0.9983333333333333
neg_001069,negation,A sheep is a mammal.,A sheep is not a plant.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,535,forward,0.004741934367588543,0.006076364380887106,1368.3165177753992,0.0022948116064071167,4.908825874328613,4.341819763183594,-0.5670061111450195,0.5670061111450195,3.11421012878418,0.173,0.6623333333333333
neg_001070,negation,A sheep is not a plant.,A sheep is a mammal.,remove_not,test,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,535,reverse,0.004741934367588543,0.006076364380887106,1368.3165177753992,0.0022948116064071167,4.341819763183594,4.908825874328613,0.5670061111450195,0.5670061111450195,-3.11421012878418,0.173,0.6623333333333333
neg_001071,negation,A python is a reptile.,A python is not a place.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,536,forward,0.006015939371926395,0.007490487657405382,1396.8311882564,0.0032230777399879997,5.1704511642456055,5.343536376953125,0.1730852127075195,0.1730852127075195,-1.3337660431861875,0.745,0.229
neg_001072,negation,A python is not a place.,A python is a reptile.,remove_not,test,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,536,reverse,0.006015939371926395,0.007490487657405382,1396.8311882564,0.0032230777399879997,5.343536376953125,5.1704511642456055,-0.1730852127075195,0.1730852127075195,1.3337660431861875,0.745,0.229
neg_001073,negation,A river is an ecosystem.,A river is not a landmass.,insert_not,train,5,6,1,1,0.428571,13,NEG-1500-SIMP-GEN.txt,537,forward,0.007407833848680721,0.009356918019560808,1408.3015746797835,9.44818769182232e-06,5.0065741539001465,4.284537315368652,-0.7220368385314941,0.7220368385314941,8.276291847229004,0.9356666666666666,0.7676666666666667
neg_001074,negation,A river is not a landmass.,A river is an ecosystem.,remove_not,test,6,5,-1,1,0.428571,13,NEG-1500-SIMP-GEN.txt,537,reverse,0.007407833848680721,0.009356918019560808,1408.3015746797835,9.44818769182232e-06,4.284537315368652,5.0065741539001465,0.7220368385314941,0.7220368385314941,-8.276291847229004,0.9356666666666666,0.7676666666666667
neg_001075,negation,An ocean is an ecosystem.,An ocean is not a desert.,insert_not,train,5,6,1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,538,forward,0.007786624772208024,0.009524974742909134,1399.1710348946708,-9.65027582077753e-09,4.691720485687256,3.997125625610352,-0.6945948600769043,0.6945948600769043,3.522470235824585,0.9623333333333334,0.749
neg_001076,negation,An ocean is not a desert.,An ocean is an ecosystem.,remove_not,train,6,5,-1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,538,reverse,0.007786624772208024,0.009524974742909134,1399.1710348946708,-9.65027582077753e-09,3.997125625610352,4.691720485687256,0.6945948600769043,0.6945948600769043,-3.522470235824585,0.9623333333333334,0.749
neg_001077,negation,A poet is an artist.,A poet is not a food.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,539,forward,0.007705846854618567,0.009428141309958669,1334.6307541166034,9.24382890973693e-06,4.5295586585998535,5.564456939697266,1.034898281097412,1.034898281097412,9.770729064941406,0.9476666666666667,0.9063333333333333
neg_001078,negation,A poet is not a food.,A poet is an artist.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,539,reverse,0.007705846854618567,0.009428141309958669,1334.6307541166034,9.24382890973693e-06,5.564456939697266,4.5295586585998535,-1.034898281097412,1.034898281097412,-9.770729064941406,0.9476666666666667,0.9063333333333333
neg_001079,negation,A painter is an artist.,A painter is not a furniture.,insert_not,train,5,6,1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,540,forward,0.0074113879884991855,0.009268728710783788,1283.7279696328299,9.332384381973231e-06,4.454978942871094,5.667380809783936,1.2124018669128418,1.2124018669128418,10.57817792892456,0.9143333333333333,0.9436666666666667
neg_001080,negation,A painter is not a furniture.,A painter is an artist.,remove_not,dev,6,5,-1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,540,reverse,0.0074113879884991855,0.009268728710783788,1283.7279696328299,9.332384381973231e-06,5.667380809783936,4.454978942871094,-1.2124018669128418,1.2124018669128418,-10.57817792892456,0.9143333333333333,0.9436666666666667
neg_001081,negation,A musician is an artist.,A musician is not a toy.,insert_not,train,5,6,1,1,0.428571,7,NEG-1500-SIMP-GEN.txt,541,forward,0.0077181747981479604,0.009240736069167454,1575.4133093697685,9.334655035109498e-06,4.336235046386719,4.690798282623291,0.3545632362365722,0.3545632362365722,8.628082990646362,0.9076666666666666,0.44366666666666665
neg_001082,negation,A musician is not a toy.,A musician is an artist.,remove_not,train,6,5,-1,1,0.428571,7,NEG-1500-SIMP-GEN.txt,541,reverse,0.0077181747981479604,0.009240736069167454,1575.4133093697685,9.334655035109498e-06,4.690798282623291,4.336235046386719,-0.3545632362365722,0.3545632362365722,-8.628082990646362,0.9076666666666666,0.44366666666666665
neg_001083,negation,A stapler is a stationary.,A stapler is not a pet.,insert_not,train,5,6,1,1,0.5,11,NEG-1500-SIMP-GEN.txt,542,forward,0.006369193962642077,0.007437721729050784,1945.9491368157524,0.0034871424947465718,4.809806823730469,4.269415378570557,-0.5403914451599121,0.5403914451599121,5.886375904083252,0.741,0.6463333333333333
neg_001084,negation,A stapler is not a pet.,A stapler is a stationary.,remove_not,train,6,5,-1,1,0.5,11,NEG-1500-SIMP-GEN.txt,542,reverse,0.006369193962642077,0.007437721729050784,1945.9491368157524,0.0034871424947465718,4.269415378570557,4.809806823730469,0.5403914451599121,0.5403914451599121,-5.886375904083252,0.741,0.6463333333333333
neg_001085,negation,A remote is a device.,A remote is not a pet.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,543,forward,0.005503591469355946,0.006766724194780251,1907.940892628261,0.0026524552277155796,5.59377384185791,5.178059101104736,-0.4157147407531738,0.4157147407531738,8.150102376937866,0.573,0.49966666666666665
neg_001086,negation,A remote is not a pet.,A remote is a device.,remove_not,dev,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,543,reverse,0.005503591469355946,0.006766724194780251,1907.940892628261,0.0026524552277155796,5.178059101104736,5.59377384185791,0.4157147407531738,0.4157147407531738,-8.150102376937866,0.573,0.49966666666666665
neg_001087,negation,A watch is an accessory.,A watch is not a clothing.,insert_not,train,5,6,1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,544,forward,0.007032712868281732,0.009251923399368173,1338.6369525364466,2.6088101523260462e-05,4.62971305847168,4.7560715675354,0.1263585090637207,0.1263585090637207,8.69290280342102,0.9116666666666666,0.169
neg_001088,negation,A watch is not a clothing.,A watch is an accessory.,remove_not,train,6,5,-1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,544,reverse,0.007032712868281732,0.009251923399368173,1338.6369525364466,2.6088101523260462e-05,4.7560715675354,4.62971305847168,-0.1263585090637207,0.1263585090637207,-8.69290280342102,0.9116666666666666,0.169
neg_001089,negation,A mineral is a substance.,A mineral is not a creature.,insert_not,train,5,6,1,1,0.5,11,NEG-1500-SIMP-GEN.txt,545,forward,0.006076749733516103,0.007207899213321976,1977.2517728805542,0.0043914960963385,5.055727481842041,4.9369988441467285,-0.1187286376953125,0.1187286376953125,8.585818529129028,0.7143333333333334,0.15833333333333333
neg_001090,negation,A mineral is not a creature.,A mineral is a substance.,remove_not,train,6,5,-1,1,0.5,11,NEG-1500-SIMP-GEN.txt,545,reverse,0.006076749733516103,0.007207899213321976,1977.2517728805542,0.0043914960963385,4.9369988441467285,5.055727481842041,0.1187286376953125,0.1187286376953125,-8.585818529129028,0.7143333333333334,0.15833333333333333
neg_001091,negation,A backpack is a bag.,A backpack is not a shoe.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,546,forward,0.005502942630222814,0.006698260227476,1518.8425924846103,0.00283686603818616,4.941946506500244,4.667762279510498,-0.2741842269897461,0.2741842269897461,5.384044408798218,0.545,0.3516666666666667
neg_001092,negation,A backpack is not a shoe.,A backpack is a bag.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,546,reverse,0.005502942630222814,0.006698260227476,1518.8425924846103,0.00283686603818616,4.667762279510498,4.941946506500244,0.2741842269897461,0.2741842269897461,-5.384044408798218,0.545,0.3516666666666667
neg_001093,negation,A well is a structure.,A well is not a place.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,547,forward,0.004614564350673083,0.005941935030045729,1422.1132762908935,0.0021155395678111,5.49522876739502,4.750277996063232,-0.7449507713317871,0.7449507713317871,-0.0674104690551757,0.097,0.781
neg_001094,negation,A well is not a place.,A well is a structure.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,547,reverse,0.004614564350673083,0.005941935030045729,1422.1132762908935,0.0021155395678111,4.750277996063232,5.49522876739502,0.7449507713317871,0.7449507713317871,0.0674104690551757,0.097,0.781
neg_001095,negation,A saw is an instrument.,A saw is not a place.,insert_not,dev,5,6,1,1,0.428571,12,NEG-1500-SIMP-GEN.txt,548,forward,0.007557662895747549,0.009423086250555495,1679.5594678333828,9.521416255405825e-06,5.128855705261231,4.957456588745117,-0.1713991165161132,0.1713991165161132,6.810631513595581,0.9463333333333334,0.22366666666666668
neg_001096,negation,A saw is not a place.,A saw is an instrument.,remove_not,test,6,5,-1,1,0.428571,12,NEG-1500-SIMP-GEN.txt,548,reverse,0.007557662895747549,0.009423086250555495,1679.5594678333828,9.521416255405825e-06,4.957456588745117,5.128855705261231,0.1713991165161132,0.1713991165161132,-6.810631513595581,0.9463333333333334,0.22366666666666668
neg_001097,negation,A dove is a bird.,A dove is not a reptile.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,549,forward,0.004657360485621812,0.005650671753817151,1493.4195009231566,0.0021102228334971425,4.813443660736084,3.938911199569702,-0.8745324611663818,0.8745324611663818,6.915453165769577,0.018333333333333333,0.8436666666666667
neg_001098,negation,A dove is not a reptile.,A dove is a bird.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,549,reverse,0.004657360485621812,0.005650671753817151,1493.4195009231566,0.0021102228334971425,3.938911199569702,4.813443660736084,0.8745324611663818,0.8745324611663818,-6.915453165769577,0.018333333333333333,0.8436666666666667
neg_001099,negation,A snail is a mollusk.,A snail is not a reptile.,insert_not,train,5,6,1,1,0.5,11,NEG-1500-SIMP-GEN.txt,550,forward,0.00541945525578086,0.0069617675482919915,1582.3334503446306,0.002364520941461785,3.878016710281372,3.930176973342896,0.0521602630615234,0.0521602630615234,1.248657338321209,0.657,0.065
neg_001100,negation,A snail is not a reptile.,A snail is a mollusk.,remove_not,dev,6,5,-1,1,0.5,11,NEG-1500-SIMP-GEN.txt,550,reverse,0.00541945525578086,0.0069617675482919915,1582.3334503446306,0.002364520941461785,3.930176973342896,3.878016710281372,-0.0521602630615234,0.0521602630615234,-1.248657338321209,0.657,0.065
neg_001101,negation,A jellyfish is an animal.,A jellyfish is not a plant.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,551,forward,0.007776251861027263,0.008588763619014245,1763.3585987636022,9.260858808244921e-06,4.350875377655029,3.8982787132263184,-0.4525966644287109,0.4525966644287109,5.576492786407471,0.8023333333333333,0.5503333333333333
neg_001102,negation,A jellyfish is not a plant.,A jellyfish is an animal.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,551,reverse,0.007776251861027263,0.008588763619014245,1763.3585987636022,9.260858808244921e-06,3.8982787132263184,4.350875377655029,0.4525966644287109,0.4525966644287109,-5.576492786407471,0.8023333333333333,0.5503333333333333
neg_001103,negation,A pipe is a tool.,A pipe is not a drink.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,552,forward,0.0047331912176949145,0.006139707601779008,1375.063186454773,0.002370777726173348,5.333184242248535,4.945680618286133,-0.3875036239624023,0.3875036239624023,7.098221778869629,0.19833333333333333,0.4756666666666667
neg_001104,negation,A pipe is not a drink.,A pipe is a tool.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,552,reverse,0.0047331912176949145,0.006139707601779008,1375.063186454773,0.002370777726173348,4.945680618286133,5.333184242248535,0.3875036239624023,0.3875036239624023,-7.098221778869629,0.19833333333333333,0.4756666666666667
neg_001105,negation,A hammer is an instrument.,A hammer is not a dessert.,insert_not,train,5,6,1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,553,forward,0.007758244446345697,0.009561505814725507,1869.09234589168,9.645166851223476e-06,5.262011528015137,5.258323669433594,-0.0036878585815429,0.0036878585815429,10.436128854751589,0.969,0.0036666666666666666
neg_001106,negation,A hammer is not a dessert.,A hammer is an instrument.,remove_not,train,6,5,-1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,553,reverse,0.007758244446345697,0.009561505814725507,1869.09234589168,9.645166851223476e-06,5.258323669433594,5.262011528015137,0.0036878585815429,0.0036878585815429,-10.436128854751589,0.969,0.0036666666666666666
neg_001107,negation,A cake is a food.,A cake is not a stew.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,554,forward,0.005150016716548337,0.006749097419582294,1403.735938671657,0.0027985121522630546,4.827892780303955,5.251497268676758,0.4236044883728027,0.4236044883728027,9.25623655319214,0.565,0.5103333333333333
neg_001108,negation,A cake is not a stew.,A cake is a food.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,554,reverse,0.005150016716548337,0.006749097419582294,1403.735938671657,0.0027985121522630546,5.251497268676758,4.827892780303955,-0.4236044883728027,0.4236044883728027,-9.25623655319214,0.565,0.5103333333333333
neg_001109,negation,A pie is a food.,A pie is not a drink.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,555,forward,0.005049690178462385,0.006285631332643452,1435.4322360992433,0.0029617543731416483,4.816744327545166,4.657130718231201,-0.1596136093139648,0.1596136093139648,5.672513484954834,0.2876666666666667,0.21166666666666667
neg_001110,negation,A pie is not a drink.,A pie is a food.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,555,reverse,0.005049690178462385,0.006285631332643452,1435.4322360992433,0.0029617543731416483,4.657130718231201,4.816744327545166,0.1596136093139648,0.1596136093139648,-5.672513484954834,0.2876666666666667,0.21166666666666667
neg_001111,negation,A sandwich is a snack.,A sandwich is not a drink.,insert_not,dev,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,556,forward,0.004986207825796897,0.00602018863669038,1384.0050606046404,0.0032664750303540366,4.687135696411133,4.508987903594971,-0.1781477928161621,0.1781477928161621,4.546368598937988,0.14233333333333334,0.23966666666666667
neg_001112,negation,A sandwich is not a drink.,A sandwich is a snack.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,556,reverse,0.004986207825796897,0.00602018863669038,1384.0050606046404,0.0032664750303540366,4.508987903594971,4.687135696411133,0.1781477928161621,0.1781477928161621,-4.546368598937988,0.14233333333333334,0.23966666666666667
neg_001113,negation,A burger is a food.,A burger is not a drink.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,557,forward,0.005110503946031792,0.006307021340410991,1417.9158557619367,0.003062729750360717,4.816471099853516,4.505819320678711,-0.3106517791748047,0.3106517791748047,4.805668354034424,0.297,0.3943333333333333
neg_001114,negation,A burger is not a drink.,A burger is a food.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,557,reverse,0.005110503946031792,0.006307021340410991,1417.9158557619367,0.003062729750360717,4.505819320678711,4.816471099853516,0.3106517791748047,0.3106517791748047,-4.805668354034424,0.297,0.3943333333333333
neg_001115,negation,A jade is a gem.,A jade is not a place.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,558,forward,0.005489798954554914,0.006642576352693074,1545.590480368478,0.0023484366280691425,4.616654872894287,4.901763439178467,0.2851085662841797,0.2851085662841797,4.660614967346191,0.513,0.36633333333333334
neg_001116,negation,A jade is not a place.,A jade is a gem.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,558,reverse,0.005489798954554914,0.006642576352693074,1545.590480368478,0.0023484366280691425,4.901763439178467,4.616654872894287,-0.2851085662841797,0.2851085662841797,-4.660614967346191,0.513,0.36633333333333334
neg_001117,negation,A cat is an organism.,A cat is not a mammal.,insert_not,train,5,6,1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,559,forward,0.006967086451394171,0.008625503299839975,1507.4305599212646,9.32670774913886e-06,5.036904335021973,3.8177995681762695,-1.2191047668457031,1.2191047668457031,2.704457998275757,0.8076666666666666,0.945
neg_001118,negation,A cat is not a mammal.,A cat is an organism.,remove_not,train,6,5,-1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,559,reverse,0.006967086451394171,0.008625503299839975,1507.4305599212646,9.32670774913886e-06,3.8177995681762695,5.036904335021973,1.2191047668457031,1.2191047668457031,-2.704457998275757,0.8076666666666666,0.945
neg_001119,negation,An airplane is a transport.,An airplane is not a boat.,insert_not,train,5,6,1,1,0.571429,7,NEG-1500-SIMP-GEN.txt,560,forward,0.004819100243704609,0.006428117771786923,1568.3640739440918,0.0023754362549100174,5.020430088043213,4.234044551849365,-0.7863855361938477,0.7863855361938477,3.450176239013672,0.381,0.8023333333333333
neg_001120,negation,An airplane is not a boat.,An airplane is a transport.,remove_not,train,6,5,-1,1,0.571429,7,NEG-1500-SIMP-GEN.txt,560,reverse,0.004819100243704609,0.006428117771786923,1568.3640739440918,0.0023754362549100174,4.234044551849365,5.020430088043213,0.7863855361938477,0.7863855361938477,-3.450176239013672,0.381,0.8023333333333333
neg_001121,negation,A laptop is a computer.,A laptop is not a phone.,insert_not,test,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,561,forward,0.005044157164437379,0.006098638651579594,1424.7232953752791,0.00314031030450544,4.626057147979736,4.119540691375732,-0.5065164566040039,0.5065164566040039,4.48736310005188,0.18233333333333332,0.6103333333333333
neg_001122,negation,A laptop is not a phone.,A laptop is a computer.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,561,reverse,0.005044157164437379,0.006098638651579594,1424.7232953752791,0.00314031030450544,4.119540691375732,4.626057147979736,0.5065164566040039,0.5065164566040039,-4.48736310005188,0.18233333333333332,0.6103333333333333
neg_001123,negation,A hill is a landform.,A hill is not a flower.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,562,forward,0.005328583717346131,0.006975863595690577,1585.4667732511248,0.00244628105844766,5.6327433586120605,4.706290721893311,-0.92645263671875,0.92645263671875,-3.403254985809326,0.6623333333333333,0.8676666666666667
neg_001124,negation,A hill is not a flower.,A hill is a landform.,remove_not,test,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,562,reverse,0.005328583717346131,0.006975863595690577,1585.4667732511248,0.00244628105844766,4.706290721893311,5.6327433586120605,0.92645263671875,0.92645263671875,3.403254985809326,0.6623333333333333,0.8676666666666667
neg_001125,negation,A castle is a building.,A castle is not a fish.,insert_not,dev,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,563,forward,0.005351463385990643,0.006694637431118374,1619.0129147665841,0.002964047023228188,4.756582260131836,5.491753101348877,0.735170841217041,0.735170841217041,9.897963762283323,0.541,0.7756666666666666
neg_001126,negation,A castle is not a fish.,A castle is a building.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,563,reverse,0.005351463385990643,0.006694637431118374,1619.0129147665841,0.002964047023228188,5.491753101348877,4.756582260131836,-0.735170841217041,0.735170841217041,-9.897963762283323,0.541,0.7756666666666666
